時間,里程,南北向,小客車,小貨車,大客車,大貨車,聯結車,速度,顏色
20,467.0,2.0,109.0,23.0,6.0,4.0,0.0,106,green
20,492.0,1.0,102.0,21.0,9.0,6.0,6.0,104,green
20,492.0,2.0,57.0,9.0,1.0,3.0,1.0,104,green
20,511.0,1.0,151.0,29.0,8.0,8.0,3.0,108,green
20,511.0,2.0,86.0,12.0,1.0,5.0,2.0,108,green
20,532.0,1.0,109.0,14.0,4.0,4.0,2.0,100,green
20,532.0,2.0,83.0,12.0,1.0,3.0,3.0,100,green
20,557.0,1.0,116.0,15.0,5.0,7.0,3.0,100,green
20,557.0,2.0,94.0,12.0,2.0,5.0,5.0,100,green
20,578.0,2.0,76.0,7.0,2.0,5.0,6.0,97,green
20,579.0,1.0,61.0,7.0,0.0,0.0,0.0,99,green
20,579.0,2.0,80.0,11.0,3.0,0.0,0.0,99,green
20,584.0,1.0,107.0,11.0,3.0,9.0,8.0,97,green
20,608.0,1.0,52.0,12.0,1.0,0.0,0.0,100,green
20,610.0,2.0,49.0,11.0,3.0,0.0,0.0,104,green
20,633.0,1.0,75.0,11.0,2.0,4.0,13.0,100,green
20,633.0,2.0,86.0,10.0,2.0,7.0,4.0,100,green
20,664.0,1.0,59.0,12.0,2.0,2.0,12.0,100,green
20,664.0,2.0,68.0,16.0,5.0,9.0,2.0,100,green
20,681.0,1.0,65.0,8.0,1.0,2.0,8.0,108,green
20,681.0,2.0,78.0,16.0,5.0,11.0,2.0,108,green
20,699.0,1.0,75.0,11.0,0.0,3.0,5.0,100,green
20,699.0,2.0,42.0,13.0,3.0,6.0,4.0,100,green
20,750.0,1.0,115.0,19.0,2.0,5.0,5.0,108,green
20,750.0,2.0,96.0,13.0,1.0,4.0,4.0,108,green
20,880.0,1.0,135.0,21.0,4.0,3.0,6.0,104,green
20,880.0,2.0,112.0,14.0,4.0,2.0,7.0,104,green
20,928.0,1.0,134.0,16.0,4.0,8.0,7.0,108,green
20,928.0,2.0,97.0,8.0,4.0,2.0,4.0,108,green
20,950.0,2.0,77.0,7.0,5.0,1.0,5.0,100,green
20,956.0,1.0,94.0,15.0,3.0,6.0,4.0,111,green
20,979.0,1.0,123.0,16.0,3.0,6.0,3.0,108,green
20,980.0,2.0,82.0,9.0,7.0,4.0,7.0,100,green
20,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,108,green
20,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,108,green
20,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,100,green
20,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,100,green
20,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,104,green
20,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,104,green
20,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,108,green
20,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,108,green
20,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,108,green
20,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,108,green
20,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,108,green
20,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,108,green
20,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,108,green
20,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,108,green
20,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,111,green
20,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,111,green
20,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,111,green
20,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,111,green
20,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,108,green
20,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,108,green
20,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,113,green
20,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,113,green
20,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,111,green
20,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,111,green
20,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,108,green
20,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,108,green
20,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,108,green
20,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,108,green
20,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,111,green
20,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,111,green
20,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,108,green
20,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,108,green
20,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,111,green
20,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,111,green
20,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,111,green
20,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,111,green
20,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,106,green
20,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,106,green
20,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,111,green
20,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,111,green
20,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,115,green
20,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,115,green
20,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,117,green
20,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,117,green
20,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,109,green
20,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,109,green
20,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,108,green
20,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,108,green
20,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,108,green
20,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,108,green
20,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,108,green
20,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,108,green
20,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,113,green
20,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,113,green
20,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,115,green
20,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,115,green
20,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,115,green
20,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,115,green
20,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,108,green
20,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,108,green
20,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,111,green
20,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,111,green
20,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,111,green
20,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,111,green
20,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,104,green
20,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,104,green
20,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,102,green
20,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,102,green
20,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,108,green
20,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,108,green
20,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,104,green
20,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,104,green
20,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,108,green
20,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,108,green
20,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,115,green
20,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,115,green
20,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,111,green
20,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,111,green
20,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,108,green
20,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,108,green
20,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,108,green
20,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,108,green
20,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,100,green
20,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,100,green
20,3640.0,1.0,120.0,22.0,2.0,2.0,5.0,100,green
20,3640.0,2.0,107.0,20.0,0.0,2.0,1.0,100,green
20,3676.0,1.0,56.0,8.0,2.0,0.0,6.0,100,green
20,3676.0,2.0,47.0,12.0,1.0,2.0,2.0,100,green
20,3686.0,2.0,81.0,10.0,0.0,2.0,3.0,86,green
20,3696.0,1.0,82.0,12.0,2.0,1.0,6.0,97,green
20,3736.0,1.0,5.0,1.0,0.0,0.0,0.0,90,green
20,3736.0,2.0,2.0,0.0,0.0,0.0,0.0,90,green
21,5.0,1.0,33.0,3.0,0.0,0.0,0.0,91,green
21,5.0,2.0,24.0,5.0,2.0,0.0,0.0,91,green
21,17.0,1.0,32.0,3.0,0.0,0.0,0.0,104,green
21,17.0,2.0,24.0,6.0,0.0,0.0,0.0,104,green
21,29.0,1.0,38.0,3.0,0.0,1.0,0.0,95,green
21,29.0,2.0,33.0,5.0,1.0,4.0,0.0,95,green
21,61.0,1.0,55.0,8.0,0.0,1.0,3.0,104,green
21,61.0,2.0,46.0,12.0,1.0,3.0,2.0,104,green
21,99.0,1.0,62.0,9.0,2.0,2.0,1.0,93,green
21,99.0,2.0,55.0,18.0,0.0,3.0,0.0,93,green
21,147.0,1.0,56.0,10.0,4.0,0.0,1.0,100,green
21,147.0,2.0,32.0,10.0,0.0,2.0,3.0,100,green
21,153.0,1.0,80.0,13.0,2.0,0.0,2.0,108,green
21,153.0,2.0,55.0,15.0,1.0,3.0,4.0,108,green
21,163.0,2.0,37.0,6.0,0.0,0.0,0.0,97,green
21,174.0,1.0,42.0,4.0,0.0,1.0,0.0,97,green
21,182.0,2.0,52.0,9.0,1.0,2.0,2.0,97,green
21,200.0,1.0,45.0,11.0,0.0,0.0,0.0,104,green
21,206.0,2.0,41.0,6.0,0.0,1.0,0.0,104,green
21,208.0,1.0,55.0,16.0,0.0,0.0,0.0,104,green
21,213.0,1.0,59.0,10.0,1.0,6.0,4.0,100,green
21,233.0,1.0,107.0,12.0,1.0,5.0,3.0,90,green
21,248.0,2.0,125.0,18.0,3.0,6.0,5.0,100,green
21,256.0,1.0,93.0,11.0,0.0,3.0,5.0,100,green
21,264.0,2.0,105.0,14.0,1.0,1.0,4.0,104,green
21,271.0,1.0,75.0,17.0,0.0,0.0,0.0,104,green
21,293.0,1.0,97.0,5.0,5.0,4.0,3.0,100,green
21,293.0,2.0,111.0,11.0,4.0,1.0,3.0,100,green
21,305.0,2.0,77.0,10.0,1.0,0.0,0.0,99,green
21,333.0,1.0,45.0,7.0,0.0,0.0,0.0,102,green
21,334.0,2.0,34.0,8.0,0.0,0.0,0.0,97,green
21,339.0,2.0,178.0,24.0,7.0,2.0,1.0,100,green
21,340.0,1.0,190.0,23.0,11.0,8.0,2.0,102,green
21,376.0,1.0,127.0,13.0,5.0,4.0,1.0,100,green
21,376.0,2.0,129.0,21.0,4.0,2.0,2.0,100,green
21,413.0,1.0,88.0,9.0,2.0,2.0,1.0,102,green
21,413.0,2.0,101.0,13.0,8.0,1.0,1.0,102,green
21,447.0,1.0,95.0,20.0,2.0,1.0,0.0,100,green
21,447.0,2.0,86.0,16.0,0.0,0.0,0.0,100,green
21,467.0,1.0,143.0,20.0,10.0,9.0,7.0,97,green
21,467.0,2.0,109.0,23.0,6.0,4.0,0.0,97,green
21,492.0,1.0,102.0,21.0,9.0,6.0,6.0,100,green
21,492.0,2.0,57.0,9.0,1.0,3.0,1.0,100,green
21,511.0,1.0,151.0,29.0,8.0,8.0,3.0,104,green
21,511.0,2.0,86.0,12.0,1.0,5.0,2.0,104,green
21,532.0,1.0,109.0,14.0,4.0,4.0,2.0,100,green
21,532.0,2.0,83.0,12.0,1.0,3.0,3.0,100,green
21,557.0,1.0,116.0,15.0,5.0,7.0,3.0,100,green
21,557.0,2.0,94.0,12.0,2.0,5.0,5.0,100,green
21,578.0,2.0,76.0,7.0,2.0,5.0,6.0,97,green
21,579.0,1.0,61.0,7.0,0.0,0.0,0.0,100,green
21,579.0,2.0,80.0,11.0,3.0,0.0,0.0,100,green
21,584.0,1.0,107.0,11.0,3.0,9.0,8.0,100,green
21,608.0,1.0,52.0,12.0,1.0,0.0,0.0,115,green
21,610.0,2.0,49.0,11.0,3.0,0.0,0.0,104,green
21,633.0,1.0,75.0,11.0,2.0,4.0,13.0,104,green
21,633.0,2.0,86.0,10.0,2.0,7.0,4.0,104,green
21,664.0,1.0,59.0,12.0,2.0,2.0,12.0,108,green
21,664.0,2.0,68.0,16.0,5.0,9.0,2.0,108,green
21,681.0,1.0,65.0,8.0,1.0,2.0,8.0,104,green
21,681.0,2.0,78.0,16.0,5.0,11.0,2.0,104,green
21,699.0,1.0,75.0,11.0,0.0,3.0,5.0,102,green
21,699.0,2.0,42.0,13.0,3.0,6.0,4.0,102,green
21,750.0,1.0,115.0,19.0,2.0,5.0,5.0,108,green
21,750.0,2.0,96.0,13.0,1.0,4.0,4.0,108,green
21,880.0,1.0,135.0,21.0,4.0,3.0,6.0,100,green
21,880.0,2.0,112.0,14.0,4.0,2.0,7.0,100,green
21,928.0,1.0,134.0,16.0,4.0,8.0,7.0,108,green
21,928.0,2.0,97.0,8.0,4.0,2.0,4.0,108,green
21,950.0,2.0,77.0,7.0,5.0,1.0,5.0,108,green
21,956.0,1.0,94.0,15.0,3.0,6.0,4.0,108,green
21,979.0,1.0,123.0,16.0,3.0,6.0,3.0,104,green
21,980.0,2.0,82.0,9.0,7.0,4.0,7.0,99,green
21,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,100,green
21,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,100,green
21,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,104,green
21,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,104,green
21,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,111,green
21,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,111,green
21,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,111,green
21,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,111,green
21,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,111,green
21,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,111,green
21,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,111,green
21,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,111,green
21,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,108,green
21,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,108,green
21,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,111,green
21,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,111,green
21,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,108,green
21,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,108,green
21,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,108,green
21,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,108,green
21,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,115,green
21,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,115,green
21,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,115,green
21,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,115,green
21,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,108,green
21,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,108,green
21,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,111,green
21,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,111,green
21,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,111,green
21,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,111,green
21,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,111,green
21,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,111,green
21,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,111,green
21,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,111,green
21,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,113,green
21,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,113,green
21,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,111,green
21,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,111,green
21,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,115,green
21,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,115,green
21,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,111,green
21,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,111,green
21,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,111,green
21,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,111,green
21,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,109,green
21,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,109,green
21,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,111,green
21,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,111,green
21,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,108,green
21,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,108,green
21,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,111,green
21,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,111,green
21,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,111,green
21,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,111,green
21,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,104,green
21,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,104,green
21,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,111,green
21,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,111,green
21,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,111,green
21,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,111,green
21,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,111,green
21,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,111,green
21,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,106,green
21,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,106,green
21,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,104,green
21,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,104,green
21,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,109,green
21,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,109,green
21,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,104,green
21,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,104,green
21,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,106,green
21,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,106,green
21,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,111,green
21,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,111,green
21,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,111,green
21,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,111,green
21,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,108,green
21,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,108,green
21,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,109,green
21,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,109,green
21,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,100,green
21,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,108,green
21,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,106,green
21,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,106,green
21,3640.0,1.0,120.0,22.0,2.0,2.0,5.0,102,green
21,3640.0,2.0,107.0,20.0,0.0,2.0,1.0,102,green
21,3676.0,1.0,56.0,8.0,2.0,0.0,6.0,100,green
21,3676.0,2.0,47.0,12.0,1.0,2.0,2.0,100,green
21,3686.0,2.0,81.0,10.0,0.0,2.0,3.0,82,green
21,3696.0,1.0,82.0,12.0,2.0,1.0,6.0,100,green
21,3736.0,1.0,5.0,1.0,0.0,0.0,0.0,72,yellow
21,3736.0,2.0,2.0,0.0,0.0,0.0,0.0,72,yellow
22,5.0,1.0,33.0,3.0,0.0,0.0,0.0,86,green
22,5.0,2.0,24.0,5.0,2.0,0.0,0.0,86,green
22,17.0,1.0,32.0,3.0,0.0,0.0,0.0,93,green
22,17.0,2.0,24.0,6.0,0.0,0.0,0.0,93,green
22,29.0,1.0,38.0,3.0,0.0,1.0,0.0,90,green
22,29.0,2.0,33.0,5.0,1.0,4.0,0.0,90,green
22,61.0,1.0,55.0,8.0,0.0,1.0,3.0,95,green
22,61.0,2.0,46.0,12.0,1.0,3.0,2.0,95,green
22,99.0,1.0,62.0,9.0,2.0,2.0,1.0,97,green
22,99.0,2.0,55.0,18.0,0.0,3.0,0.0,97,green
22,147.0,1.0,56.0,10.0,4.0,0.0,1.0,97,green
22,147.0,2.0,32.0,10.0,0.0,2.0,3.0,97,green
22,153.0,1.0,80.0,13.0,2.0,0.0,2.0,100,green
22,153.0,2.0,55.0,15.0,1.0,3.0,4.0,100,green
22,163.0,2.0,37.0,6.0,0.0,0.0,0.0,100,green
22,174.0,1.0,42.0,4.0,0.0,1.0,0.0,111,green
22,182.0,2.0,52.0,9.0,1.0,2.0,2.0,97,green
22,200.0,1.0,45.0,11.0,0.0,0.0,0.0,97,green
22,206.0,2.0,41.0,6.0,0.0,1.0,0.0,100,green
22,208.0,1.0,55.0,16.0,0.0,0.0,0.0,102,green
22,213.0,1.0,59.0,10.0,1.0,6.0,4.0,99,green
22,233.0,1.0,107.0,12.0,1.0,5.0,3.0,93,green
22,248.0,2.0,125.0,18.0,3.0,6.0,5.0,97,green
22,256.0,1.0,93.0,11.0,0.0,3.0,5.0,90,green
22,264.0,2.0,105.0,14.0,1.0,1.0,4.0,100,green
22,271.0,1.0,75.0,17.0,0.0,0.0,0.0,100,green
22,293.0,1.0,97.0,5.0,5.0,4.0,3.0,100,green
22,293.0,2.0,111.0,11.0,4.0,1.0,3.0,100,green
22,305.0,2.0,77.0,10.0,1.0,0.0,0.0,97,green
22,333.0,1.0,45.0,7.0,0.0,0.0,0.0,104,green
22,334.0,2.0,34.0,8.0,0.0,0.0,0.0,100,green
22,339.0,2.0,178.0,24.0,7.0,2.0,1.0,97,green
22,340.0,1.0,190.0,23.0,11.0,8.0,2.0,104,green
22,376.0,1.0,127.0,13.0,5.0,4.0,1.0,97,green
22,376.0,2.0,129.0,21.0,4.0,2.0,2.0,97,green
22,413.0,1.0,88.0,9.0,2.0,2.0,1.0,100,green
22,413.0,2.0,101.0,13.0,8.0,1.0,1.0,100,green
22,447.0,1.0,95.0,20.0,2.0,1.0,0.0,100,green
22,447.0,2.0,86.0,16.0,0.0,0.0,0.0,100,green
22,467.0,1.0,143.0,20.0,10.0,9.0,7.0,102,green
22,467.0,2.0,109.0,23.0,6.0,4.0,0.0,102,green
22,492.0,1.0,102.0,21.0,9.0,6.0,6.0,104,green
22,492.0,2.0,57.0,9.0,1.0,3.0,1.0,104,green
22,511.0,1.0,151.0,29.0,8.0,8.0,3.0,108,green
22,511.0,2.0,86.0,12.0,1.0,5.0,2.0,108,green
22,532.0,1.0,109.0,14.0,4.0,4.0,2.0,106,green
22,532.0,2.0,83.0,12.0,1.0,3.0,3.0,106,green
22,557.0,1.0,116.0,15.0,5.0,7.0,3.0,104,green
22,557.0,2.0,94.0,12.0,2.0,5.0,5.0,104,green
22,578.0,2.0,76.0,7.0,2.0,5.0,6.0,102,green
22,579.0,1.0,61.0,7.0,0.0,0.0,0.0,97,green
22,579.0,2.0,80.0,11.0,3.0,0.0,0.0,97,green
22,584.0,1.0,107.0,11.0,3.0,9.0,8.0,102,green
22,608.0,1.0,52.0,12.0,1.0,0.0,0.0,97,green
22,610.0,2.0,49.0,11.0,3.0,0.0,0.0,104,green
22,633.0,1.0,75.0,11.0,2.0,4.0,13.0,104,green
22,633.0,2.0,86.0,10.0,2.0,7.0,4.0,104,green
22,664.0,1.0,59.0,12.0,2.0,2.0,12.0,100,green
22,664.0,2.0,68.0,16.0,5.0,9.0,2.0,100,green
22,681.0,1.0,65.0,8.0,1.0,2.0,8.0,104,green
22,681.0,2.0,78.0,16.0,5.0,11.0,2.0,104,green
22,699.0,1.0,75.0,11.0,0.0,3.0,5.0,100,green
22,699.0,2.0,42.0,13.0,3.0,6.0,4.0,100,green
22,750.0,1.0,115.0,19.0,2.0,5.0,5.0,108,green
22,750.0,2.0,96.0,13.0,1.0,4.0,4.0,108,green
22,880.0,1.0,135.0,21.0,4.0,3.0,6.0,100,green
22,880.0,2.0,112.0,14.0,4.0,2.0,7.0,100,green
22,928.0,1.0,134.0,16.0,4.0,8.0,7.0,108,green
22,928.0,2.0,97.0,8.0,4.0,2.0,4.0,108,green
22,950.0,2.0,77.0,7.0,5.0,1.0,5.0,104,green
22,956.0,1.0,94.0,15.0,3.0,6.0,4.0,104,green
22,979.0,1.0,123.0,16.0,3.0,6.0,3.0,104,green
22,980.0,2.0,82.0,9.0,7.0,4.0,7.0,104,green
22,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,100,green
22,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,100,green
22,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,111,green
22,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,111,green
22,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,104,green
22,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,104,green
22,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,111,green
22,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,111,green
22,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,104,green
22,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,104,green
22,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,108,green
22,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,108,green
22,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,109,green
22,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,109,green
22,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,108,green
22,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,108,green
22,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,111,green
22,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,111,green
22,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,109,green
22,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,109,green
22,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,115,green
22,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,115,green
22,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,111,green
22,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,111,green
22,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,108,green
22,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,108,green
22,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,111,green
22,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,111,green
22,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,111,green
22,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,111,green
22,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,111,green
22,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,111,green
22,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,115,green
22,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,115,green
22,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,115,green
22,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,115,green
22,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,111,green
22,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,111,green
22,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,109,green
22,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,109,green
